Income,Income Class,Kids,Teens,Recency,Wines,Fruits,Meat,Fish,Sweet,Gold,DealsPurchases,WebPurchases,CatalogPurchases,StorePurchases,WebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Age Class,Customer_Days,Marital Status,Education,MntTotal,MntRegularProds,AcceptedCmpOverall
77520,Middle,0,1,30,940,44,396,0,88,58,1,8,7,7,4,Yes,No,Yes,Yes,No,No,3,11,1,61,Old,2464,Married,Master,1468,1410,3
18690,Lower,0,0,77,6,1,7,23,4,19,1,1,1,2,8,No,No,No,No,No,No,3,11,0,61,Old,2707,Married,Graduation,41,22,0
54984,Lower-middle,0,1,51,173,13,131,32,3,6,4,6,1,6,7,No,No,No,Yes,No,No,3,11,0,61,Old,2195,Married,Graduation,352,346,1
71232,Middle,0,1,91,653,17,170,34,26,17,2,11,2,10,7,No,No,No,No,No,No,3,11,0,61,Old,2372,Together,Graduation,900,883,0
44911,Lower-middle,0,1,11,159,0,22,2,1,31,3,4,1,4,7,No,No,No,No,No,No,3,11,0,61,Old,2630,Together,Graduation,184,153,0
33051,Lower-middle,0,0,15,100,71,243,108,94,219,3,9,1,8,9,No,No,No,No,No,No,3,11,1,61,Old,2841,Widow,Master,616,397,0
35701,Lower-middle,0,0,36,21,1,9,7,3,5,1,1,0,3,6,No,No,No,No,No,No,3,11,0,61,Old,2626,Married,Graduation,41,36,0
80982,Middle,1,1,48,505,137,401,104,22,22,3,11,5,11,5,No,No,No,No,No,Yes,3,11,0,61,Old,2696,Single,Graduation,1169,1147,0
34242,Lower-middle,0,1,25,8,2,4,0,0,1,1,0,0,3,5,No,No,No,No,No,No,3,11,0,61,Old,2257,Married,Master,14,13,0
68805,Middle,0,1,73,182,2,49,17,13,20,1,3,1,7,2,No,No,No,No,No,No,3,11,0,61,Old,2444,Divorced,PhD,263,243,0
53154,Lower-middle,0,1,50,129,0,21,0,1,7,1,3,1,4,4,No,No,No,No,No,No,3,11,0,61,Old,2179,Married,Graduation,151,144,0
76320,Middle,0,1,49,526,35,214,69,53,35,2,6,3,4,2,No,No,No,No,No,No,3,11,0,61,Old,2166,Widow,Graduation,897,862,0
79823,Middle,0,1,6,835,73,380,114,73,43,1,6,9,7,2,No,Yes,No,No,No,No,3,11,0,61,Old,2249,Married,Graduation,1475,1432,1
69096,Middle,0,1,4,247,49,159,7,82,109,1,5,2,10,4,No,No,No,No,No,No,3,11,0,62,Old,2434,Together,Graduation,544,435,0
61331,Middle,1,1,42,534,5,47,0,5,41,5,11,1,6,8,No,No,No,No,No,No,3,11,0,62,Old,2635,Single,Master,591,550,0
49967,Lower-middle,0,1,4,212,6,69,4,12,3,3,6,1,5,7,No,No,No,No,No,No,3,11,0,62,Old,2515,Single,Graduation,303,300,0
30523,Lower-middle,2,1,0,5,0,3,0,0,5,1,1,0,2,7,No,No,No,No,No,No,3,11,0,62,Old,2522,Single,Master,8,3,0
79761,Middle,0,1,32,415,5,124,15,35,11,1,5,2,11,3,No,No,No,No,No,No,3,11,0,62,Old,2427,Single,PhD,594,583,0
64961,Middle,0,1,97,382,114,276,75,124,38,2,6,4,4,3,No,No,No,No,No,No,3,11,0,62,Old,2712,Together,Graduation,971,933,0
61074,Middle,0,1,37,789,0,133,0,28,152,7,11,5,8,7,No,No,No,No,No,No,3,11,0,62,Old,2840,Married,Graduation,950,798,0
26490,Lower,0,0,92,45,47,52,21,20,25,2,3,1,5,6,No,No,No,No,No,No,3,11,0,62,Old,2804,Together,2nd Cycle,185,160,0
35246,Lower-middle,1,1,53,36,0,12,2,2,10,4,3,1,3,5,No,No,No,No,No,No,3,11,0,62,Old,2233,Divorced,Graduation,52,42,0
50520,Lower-middle,0,1,25,112,0,6,2,1,14,2,3,1,3,6,No,No,No,No,No,No,3,11,0,62,Old,2311,Widow,PhD,121,107,0
78952,Middle,0,1,11,1170,19,594,99,76,134,2,2,5,12,6,No,No,No,No,No,No,3,11,0,62,Old,2802,Together,PhD,1958,1824,0
77863,Middle,0,0,20,881,38,319,16,25,12,1,4,5,10,2,No,No,No,No,No,No,3,11,0,62,Old,2373,Together,PhD,1279,1267,0
65488,Middle,0,0,46,603,45,207,36,18,54,1,3,4,6,1,No,No,No,No,No,No,3,11,0,62,Old,2175,Together,PhD,909,855,0
66886,Middle,0,1,28,315,4,62,41,31,146,2,7,1,7,5,No,No,No,No,No,No,3,11,0,62,Old,2445,Together,Graduation,453,307,0
26490,Lower,0,0,92,45,47,52,21,20,25,2,3,1,5,6,No,No,No,No,No,No,3,11,0,62,Old,2804,Together,2nd Cycle,185,160,0
42315,Lower-middle,0,1,90,67,15,80,17,11,80,3,1,4,4,3,No,No,No,No,No,No,3,11,0,62,Old,2511,Together,Master,190,110,0
45160,Lower-middle,1,1,9,8,2,5,3,0,3,1,1,0,2,7,No,No,No,No,No,No,3,11,0,62,Old,2251,Single,Graduation,18,15,0
51518,Lower-middle,0,1,92,350,8,66,17,4,4,2,3,2,10,3,No,No,No,No,No,No,3,11,0,62,Old,2428,Together,PhD,445,441,0
74250,Middle,0,0,90,680,11,392,75,0,0,1,2,11,4,1,No,No,No,No,No,No,3,11,0,62,Old,2313,Together,PhD,1158,1158,0
48192,Lower-middle,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,No,Yes,No,Yes,Yes,No,3,11,1,62,Old,2608,Married,Graduation,1497,1468,3
80995,Middle,0,1,83,860,28,409,73,56,56,1,8,9,4,4,No,No,No,No,No,No,3,11,0,62,Old,2573,Widow,PhD,1426,1370,0
78331,Middle,0,1,97,756,138,354,160,169,61,2,10,6,7,4,No,No,No,No,No,No,3,11,0,62,Old,2316,Divorced,Graduation,1577,1516,0
81320,Middle,0,0,61,183,33,493,59,103,57,1,4,3,10,2,No,No,No,No,No,No,3,11,0,62,Old,2667,Married,Graduation,871,814,0
32173,Lower-middle,0,1,0,18,0,2,0,0,2,1,1,0,3,4,No,No,No,No,No,No,3,11,0,62,Old,2491,Divorced,PhD,20,18,0
37334,Lower-middle,1,1,44,26,1,16,2,2,15,4,3,0,4,4,No,No,No,No,No,No,3,11,0,62,Old,2282,Together,PhD,47,32,0
65196,Middle,0,2,34,743,19,181,12,0,200,2,7,6,11,5,Yes,No,No,No,No,No,3,11,0,62,Old,2498,Together,Graduation,955,755,1
46610,Lower-middle,0,0,4,288,10,30,4,10,125,1,6,1,6,6,No,No,No,No,No,No,3,11,0,62,Old,2505,Together,Graduation,342,217,0
84460,Middle,0,0,80,152,27,103,106,54,81,0,9,9,4,5,No,Yes,Yes,Yes,Yes,No,3,11,1,62,Old,2700,Together,PhD,442,361,4
71691,Middle,0,0,0,336,130,411,240,32,43,1,4,7,5,2,No,No,No,No,No,No,3,11,1,62,Old,2263,Single,PhD,1149,1106,0
79803,Middle,0,1,54,574,8,216,21,16,33,1,4,3,5,1,No,No,No,No,No,No,3,11,0,62,Old,2186,Divorced,Graduation,835,802,0
15056,Lower,1,1,76,6,12,3,21,6,40,5,2,2,3,5,No,No,No,No,No,No,3,11,0,62,Old,2581,Single,Basic,48,8,0
51412,Lower-middle,0,1,42,140,3,29,4,5,14,2,3,2,4,4,No,No,No,No,No,No,3,11,0,62,Old,2339,Married,Master,181,167,0
33438,Lower-middle,1,1,81,62,1,16,3,2,6,4,2,1,4,5,No,No,No,No,No,No,3,11,0,62,Old,2439,Widow,PhD,84,78,0
85485,Middle,0,0,73,630,26,611,44,18,54,1,6,6,6,2,No,No,No,No,No,No,3,11,0,62,Old,2167,Single,2nd Cycle,1329,1275,0
46692,Lower-middle,0,1,37,170,6,97,24,12,88,3,6,1,5,6,No,No,No,No,No,No,3,11,0,62,Old,2547,Together,Master,309,221,0
75154,Middle,0,1,79,543,10,205,160,143,82,1,6,3,6,3,No,No,No,No,No,No,3,11,1,62,Old,2822,Single,Master,1061,979,0
67267,Middle,0,1,0,134,11,59,15,2,30,1,3,2,5,2,No,No,No,No,No,No,3,11,0,62,Old,2206,Married,Graduation,221,191,0
38741,Lower-middle,1,1,60,7,10,17,8,6,13,2,2,0,3,7,No,No,No,No,No,No,3,11,0,62,Old,2250,Single,2nd Cycle,48,35,0
51876,Lower-middle,0,0,88,99,27,102,28,48,6,1,2,2,8,1,No,No,No,No,No,No,3,11,0,62,Old,2416,Married,Graduation,304,298,0
65148,Middle,0,1,9,460,35,422,33,12,153,2,6,6,7,4,No,No,No,No,No,No,3,11,0,62,Old,2749,Married,Graduation,962,809,0
53977,Lower-middle,0,1,21,620,16,165,0,24,82,5,5,5,12,5,No,No,No,No,No,No,3,11,0,62,Old,2545,Together,Graduation,825,743,0
28087,Lower,1,1,77,53,8,17,13,0,21,3,2,2,2,7,No,No,No,No,No,No,3,11,0,62,Old,2724,Together,Graduation,91,70,0
53083,Lower-middle,1,1,65,215,7,33,3,0,13,6,5,1,5,7,No,Yes,No,No,No,No,3,11,0,62,Old,2569,Together,2nd Cycle,258,245,1
50729,Lower-middle,1,1,62,239,13,143,45,4,52,9,6,2,7,6,No,No,No,No,No,No,3,11,0,62,Old,2582,Single,PhD,444,392,0
75342,Middle,0,1,38,204,97,97,21,118,26,1,5,2,10,4,No,No,No,No,No,No,3,11,0,62,Old,2578,Single,2nd Cycle,537,511,0
53977,Lower-middle,0,1,21,620,16,165,0,24,82,5,5,5,12,5,No,No,No,No,No,No,3,11,0,62,Old,2545,Together,Graduation,825,743,0
80739,Middle,0,0,92,674,92,736,39,0,92,1,3,11,9,1,No,No,No,No,No,No,3,11,0,62,Old,2561,Married,Master,1541,1449,0
72905,Middle,0,0,52,407,114,445,181,165,203,1,3,7,9,1,No,No,No,Yes,No,No,3,11,0,62,Old,2318,Married,Graduation,1312,1109,1
94472,Upper-middle,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,No,Yes,Yes,No,No,No,3,11,0,62,Old,2246,Single,Graduation,1675,1659,2
71964,Middle,0,0,81,587,51,932,180,34,86,1,5,6,5,3,No,No,No,No,No,No,3,11,0,62,Old,2564,Divorced,Graduation,1784,1698,0
68281,Middle,0,0,31,995,112,417,42,48,41,1,2,9,13,5,No,No,No,No,No,No,3,11,1,62,Old,2850,Single,Graduation,1614,1573,0
49572,Lower-middle,1,1,25,35,1,16,0,1,1,2,2,0,3,7,No,No,No,No,No,No,3,11,0,62,Old,2355,Married,Master,53,52,0
58138,Middle,0,0,58,635,88,546,172,88,88,3,8,10,4,7,No,No,No,No,No,No,3,11,1,63,Old,2822,Single,Graduation,1529,1441,0
21994,Lower,0,1,4,9,0,6,3,1,3,1,0,0,3,5,No,No,No,No,No,No,3,11,0,63,Old,2711,Together,Graduation,19,16,0
65486,Middle,0,1,29,245,19,125,37,67,14,1,4,2,10,2,No,No,No,No,No,No,3,11,0,63,Old,2207,Widow,Graduation,493,479,0
50388,Lower-middle,0,1,3,292,6,37,0,3,34,4,6,1,6,7,No,Yes,No,Yes,No,No,3,11,1,63,Old,2191,Single,Graduation,338,304,2
26091,Lower,1,1,84,15,10,19,8,17,20,3,2,1,3,5,No,No,No,No,No,No,3,11,0,63,Old,2283,Together,Graduation,69,49,0
40737,Lower-middle,2,1,24,11,0,4,0,0,2,1,1,0,2,8,No,No,No,No,No,No,3,11,0,63,Old,2362,Single,PhD,15,13,0
62187,Middle,0,0,49,792,0,275,45,45,126,1,4,8,5,3,No,No,No,No,No,No,3,11,0,63,Old,2518,Married,Graduation,1157,1031,0
71113,Middle,0,1,95,495,33,255,11,33,8,4,6,7,9,4,No,No,No,No,No,No,3,11,0,63,Old,2353,Married,Graduation,827,819,0
78618,Middle,0,0,87,736,163,818,212,163,61,1,4,7,10,2,No,Yes,No,No,No,No,3,11,0,63,Old,2798,Married,Graduation,2092,2031,1
6835,Lower,0,1,76,107,2,12,2,2,12,0,0,0,1,20,No,No,No,No,No,No,3,11,0,63,Old,2727,Together,PhD,125,113,0
82017,Middle,0,0,58,184,23,446,30,23,23,1,5,4,7,2,No,Yes,Yes,Yes,No,No,3,11,1,63,Old,2758,Married,PhD,706,683,3
55267,Lower-middle,0,1,28,161,28,136,32,3,45,4,3,4,6,3,No,No,No,No,No,No,3,11,0,63,Old,2410,Married,Graduation,360,315,0
82347,Middle,0,0,38,556,54,845,202,133,63,1,7,7,10,3,Yes,No,No,Yes,No,No,3,11,0,63,Old,2759,Married,2nd Cycle,1790,1727,2
54237,Lower-middle,0,1,48,267,3,30,4,0,57,4,5,2,5,6,No,No,No,No,No,No,3,11,0,63,Old,2587,Divorced,PhD,304,247,0
26091,Lower,1,1,84,15,10,19,8,17,20,3,2,1,3,5,No,No,No,No,No,No,3,11,0,63,Old,2283,Together,Graduation,69,49,0
66726,Middle,1,1,61,349,7,35,0,0,47,3,8,2,4,7,No,Yes,No,No,No,No,3,11,0,63,Old,2327,Married,Master,391,344,1
43140,Lower-middle,0,1,68,134,8,76,6,0,11,1,4,1,5,6,No,No,No,No,No,No,3,11,0,63,Old,2699,Married,Graduation,224,213,0
66636,Middle,0,0,64,291,10,689,84,10,0,1,3,4,9,1,No,No,No,No,No,No,3,11,0,63,Old,2475,Together,Master,1084,1084,0
40451,Lower-middle,0,2,54,35,0,4,0,0,10,1,1,1,2,5,Yes,No,No,No,No,No,3,11,0,63,Old,2292,Together,PhD,39,29,1
42213,Lower-middle,0,1,96,309,3,24,4,3,20,2,5,1,7,7,No,Yes,No,No,No,No,3,11,0,63,Old,2419,Together,Graduation,343,323,1
77297,Middle,0,0,84,408,61,109,48,122,41,1,5,7,9,4,No,No,No,Yes,No,No,3,11,0,63,Old,2678,Divorced,2nd Cycle,748,707,1
37633,Lower-middle,1,1,49,13,4,20,0,0,1,2,1,0,3,9,No,No,No,No,No,No,3,11,0,63,Old,2806,Married,PhD,37,36,0
36864,Lower-middle,0,1,53,204,5,39,17,0,89,3,5,2,4,8,No,No,No,No,No,No,3,11,1,63,Old,2844,Single,Graduation,265,176,0
52852,Lower-middle,0,1,93,714,8,99,11,0,47,4,10,7,5,8,Yes,No,No,No,No,No,3,11,0,63,Old,2734,Married,Graduation,832,785,1
66033,Middle,0,1,76,293,35,179,46,59,65,2,8,3,7,7,No,No,No,No,No,No,3,11,0,63,Old,2684,Widow,Graduation,612,547,0
75283,Middle,1,2,26,733,9,180,12,19,66,11,6,3,5,4,No,No,No,No,No,No,3,11,0,63,Old,2618,Married,PhD,953,887,0
41437,Lower-middle,1,1,5,29,0,2,0,0,1,1,1,0,3,7,No,No,No,No,No,No,3,11,0,63,Old,2804,Divorced,PhD,31,30,0
47743,Lower-middle,0,1,56,198,2,43,0,12,20,3,4,1,6,6,No,Yes,No,No,No,No,3,11,0,63,Old,2623,Married,Graduation,255,235,1
68148,Middle,0,0,86,389,66,408,37,57,85,1,4,4,6,2,No,No,No,No,No,No,3,11,0,63,Old,2461,Together,Master,957,872,0
44155,Lower-middle,1,1,24,22,1,9,0,0,14,1,1,1,2,4,No,No,No,No,No,No,3,11,0,63,Old,2320,Married,PhD,32,18,0
64849,Middle,0,0,42,652,48,350,94,84,108,1,9,3,6,5,No,No,No,No,No,No,3,11,1,63,Old,2752,Single,Graduation,1228,1120,0
21994,Lower,0,1,4,9,0,6,3,1,3,1,0,0,3,5,No,No,No,No,No,No,3,11,0,63,Old,2711,Together,Graduation,19,16,0
50116,Lower-middle,1,1,68,54,0,10,0,0,2,2,1,0,4,5,No,Yes,No,No,No,No,3,11,0,63,Old,2168,Together,Graduation,64,62,1
65487,Middle,0,0,48,240,67,500,199,0,163,3,3,5,6,2,No,No,No,No,No,No,3,11,0,63,Old,2329,Single,Master,1006,843,0
23539,Lower,0,0,13,4,24,11,16,1,25,1,2,0,4,6,No,No,No,No,No,No,3,11,0,63,Old,2280,Married,Graduation,56,31,0
78499,Middle,0,0,12,912,72,170,47,36,97,1,11,3,4,4,No,No,Yes,No,No,No,3,11,1,63,Old,2377,Single,Graduation,1237,1140,1
47320,Lower-middle,0,1,10,200,19,111,50,15,19,6,5,1,8,6,No,No,No,No,No,No,3,11,0,63,Old,2491,Together,Graduation,395,376,0
53233,Lower-middle,0,1,18,28,0,9,3,0,0,1,1,0,3,4,No,No,No,No,No,No,3,11,0,63,Old,2262,Married,2nd Cycle,40,40,0
65487,Middle,0,0,48,240,67,500,199,0,163,3,3,5,6,2,No,No,No,No,No,No,3,11,0,63,Old,2329,Together,Master,1006,843,0
82347,Middle,0,0,38,556,54,845,202,133,63,1,7,7,10,3,Yes,No,No,Yes,No,No,3,11,1,63,Old,2759,Married,2nd Cycle,1790,1727,2
73803,Middle,0,1,61,833,80,363,52,26,174,2,9,5,6,6,Yes,No,No,No,No,No,3,11,1,63,Old,2856,Married,Graduation,1354,1180,1
77376,Middle,1,1,72,492,19,110,16,12,12,4,6,3,10,4,No,No,No,No,No,No,3,11,0,64,Old,2209,Together,PhD,649,637,0
46097,Lower-middle,0,1,11,72,24,68,65,4,8,5,3,1,6,4,No,No,No,No,No,No,3,11,0,64,Old,2614,Together,Graduation,233,225,0
60714,Middle,0,0,56,216,162,224,101,92,162,2,7,4,10,5,No,No,No,No,No,No,3,11,1,64,Old,2687,Single,Graduation,795,633,0
50898,Lower-middle,1,1,88,285,28,242,55,114,135,13,6,2,12,5,No,No,No,No,No,No,3,11,0,64,Old,2696,Together,Master,724,589,0
58821,Middle,0,1,44,513,14,154,19,0,28,1,9,2,9,6,No,No,No,No,No,No,3,11,0,64,Old,2419,Together,2nd Cycle,700,672,0
28839,Lower,1,1,86,24,0,7,0,0,1,2,2,0,3,5,No,No,No,No,No,No,3,11,0,64,Old,2269,Together,Master,31,30,0
66334,Middle,0,1,82,909,11,218,0,0,23,2,9,3,5,5,No,No,No,No,No,No,3,11,1,64,Old,2611,Married,PhD,1138,1115,0
31395,Lower-middle,1,1,80,23,1,25,0,8,7,4,2,1,3,6,No,No,No,No,No,No,3,11,0,64,Old,2622,Divorced,2nd Cycle,57,50,0
50943,Lower-middle,0,1,49,31,0,7,2,0,6,1,1,0,3,5,No,No,No,No,No,No,3,11,0,64,Old,2532,Together,Master,40,34,0
62503,Middle,0,1,40,478,0,193,110,75,117,4,8,3,11,5,No,No,No,No,No,No,3,11,0,64,Old,2655,Married,Graduation,856,739,0
50943,Lower-middle,0,1,49,31,0,7,2,0,6,1,1,0,3,5,No,No,No,No,No,No,3,11,0,64,Old,2532,Together,Master,40,34,0
54603,Lower-middle,1,1,85,145,13,46,17,2,4,6,4,2,4,7,No,No,No,No,No,No,3,11,0,64,Old,2514,Together,Master,223,219,0
26150,Lower,2,1,61,5,1,13,3,5,1,1,1,0,3,7,No,No,No,No,No,No,3,11,0,64,Old,2634,Divorced,Graduation,27,26,0
14661,Lower,0,0,88,4,1,11,6,2,2,1,1,0,3,6,No,No,No,No,No,No,3,11,0,64,Old,2703,Together,Master,24,22,0
34941,Lower-middle,1,1,26,39,2,25,4,3,24,2,3,0,3,8,No,No,No,No,No,No,3,11,0,64,Old,2639,Together,Master,73,49,0
62058,Middle,0,1,52,301,7,74,10,0,58,4,6,1,7,6,No,No,No,No,No,No,3,11,0,64,Old,2558,Married,Master,392,334,0
46984,Lower-middle,1,1,71,19,1,10,2,1,8,1,1,0,3,5,No,No,No,No,No,No,3,11,0,64,Old,2619,Widow,Graduation,33,25,0
71391,Middle,0,1,50,336,123,274,46,123,141,5,6,5,12,3,No,No,No,No,No,No,3,11,0,64,Old,2616,Married,Graduation,902,761,0
55284,Lower-middle,0,1,60,547,7,140,0,7,63,3,7,5,8,5,No,No,No,No,No,No,3,11,0,64,Old,2711,Single,Master,701,638,0
86424,Middle,0,0,12,387,68,569,89,45,68,1,6,9,12,1,No,No,No,No,No,No,3,11,0,64,Old,2244,Single,Master,1158,1090,0
64090,Middle,0,1,8,316,58,161,76,51,135,1,6,9,4,5,No,No,No,No,No,No,3,11,1,64,Old,2485,Together,Graduation,662,527,0
35340,Lower-middle,1,1,1,27,0,12,0,1,5,2,2,0,3,5,No,No,No,No,No,No,3,11,0,64,Old,2159,Widow,PhD,40,35,0
46086,Lower-middle,0,1,34,244,8,32,7,2,50,4,3,1,8,4,No,No,No,No,No,No,3,11,0,64,Old,2397,Divorced,Graduation,293,243,0
78028,Middle,0,1,38,158,19,288,25,0,38,1,6,4,9,7,No,Yes,Yes,No,No,No,3,11,1,64,Old,2816,Widow,PhD,490,452,2
22304,Lower,0,0,91,3,2,7,0,4,2,1,1,0,2,8,No,No,No,No,No,No,3,11,0,64,Old,2853,Divorced,Graduation,16,14,0
79456,Middle,0,0,12,565,42,548,64,83,99,1,5,6,4,3,No,No,No,No,No,No,3,11,1,64,Old,2835,Married,Graduation,1302,1203,0
54450,Lower-middle,1,1,0,454,0,171,8,19,32,12,9,2,8,8,No,No,No,No,No,No,3,11,0,64,Old,2812,Together,Graduation,652,620,0
54450,Lower-middle,1,1,0,454,0,171,8,19,32,12,9,2,8,8,No,No,No,No,No,No,3,11,0,64,Old,2812,Together,Graduation,652,620,0
50965,Lower-middle,0,1,87,544,13,85,8,6,29,3,10,4,5,8,Yes,No,No,No,No,No,3,11,0,64,Old,2653,Married,Master,656,627,1
55249,Lower-middle,0,1,81,97,1,19,2,0,11,1,2,1,4,3,No,No,No,No,No,No,3,11,0,64,Old,2232,Together,Master,119,108,0
15759,Lower,0,0,12,1,2,5,6,0,3,1,1,0,2,7,No,No,No,No,No,No,3,11,0,64,Old,2456,Married,Graduation,14,11,0
64857,Middle,0,0,78,556,14,717,210,0,43,1,7,5,10,4,No,No,No,No,No,No,3,11,0,64,Old,2742,Single,Master,1497,1454,0
76542,Middle,0,0,91,794,73,573,0,29,14,1,4,8,10,2,No,No,No,No,No,No,3,11,0,64,Old,2615,Together,PhD,1469,1455,0
54342,Lower-middle,1,1,74,84,10,34,11,10,28,4,3,1,4,6,No,No,No,No,No,No,3,11,0,64,Old,2520,Together,2nd Cycle,149,121,0
63915,Middle,0,2,2,622,7,115,30,0,15,2,6,3,12,5,No,No,No,No,No,No,3,11,0,64,Old,2493,Married,Master,774,759,0
64857,Middle,0,0,78,556,14,717,210,0,43,1,7,5,10,4,No,No,No,No,No,No,3,11,0,64,Old,2742,Single,Master,1497,1454,0
63943,Middle,0,1,50,423,184,368,13,97,21,1,6,4,6,5,No,No,No,No,No,No,3,11,0,64,Old,2824,Married,Graduation,1085,1064,0
34633,Lower-middle,2,1,31,8,1,5,0,0,1,1,1,0,2,6,No,No,No,No,No,No,3,11,0,64,Old,2316,Together,Graduation,14,13,0
90226,Middle,0,0,26,1083,108,649,253,151,108,1,4,7,12,2,No,No,No,Yes,No,No,3,11,0,64,Old,2800,Married,Master,2244,2136,1
52973,Lower-middle,0,1,92,856,0,76,12,9,199,7,9,6,9,8,No,No,No,No,No,No,3,11,0,64,Old,2757,Married,Master,953,754,0
58656,Middle,0,1,25,962,12,194,16,24,12,4,7,8,13,6,No,No,Yes,No,No,No,3,11,0,64,Old,2806,Together,Master,1208,1196,1
60230,Middle,0,1,78,520,20,367,39,81,40,2,6,3,6,5,No,No,No,No,No,No,3,11,0,64,Old,2564,Single,Graduation,1027,987,0
67131,Middle,0,1,72,465,71,250,93,35,62,3,9,2,12,6,No,No,No,No,No,No,3,11,0,64,Old,2619,Married,Graduation,914,852,0
90369,Middle,0,0,2,292,51,981,224,23,17,1,4,6,6,1,No,No,No,No,No,No,3,11,1,64,Old,2221,Married,Graduation,1571,1554,0
50387,Lower-middle,0,2,91,369,9,87,12,14,34,3,6,2,8,5,No,No,No,No,No,No,3,11,0,64,Old,2461,Married,Graduation,491,457,0
91249,Middle,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,No,Yes,Yes,Yes,Yes,No,3,11,1,64,Old,2776,Single,Graduation,1649,1622,4
54998,Lower-middle,0,1,3,154,22,202,39,30,8,5,4,2,9,4,No,No,No,No,No,No,3,11,1,64,Old,2635,Single,PhD,447,439,0
46998,Lower-middle,0,1,55,172,41,86,45,6,27,5,5,3,5,7,Yes,No,No,No,No,No,3,11,0,64,Old,2774,Single,Graduation,350,323,1
58116,Middle,0,1,38,228,19,130,4,11,51,2,3,3,8,2,No,No,No,No,No,No,3,11,0,64,Old,2236,Married,Graduation,392,341,0
48195,Lower-middle,1,1,53,106,27,68,52,7,5,6,4,2,5,6,No,No,No,No,No,No,3,11,0,64,Old,2318,Married,Graduation,260,255,0
71866,Middle,0,1,85,184,178,178,103,39,33,1,6,3,10,3,No,No,No,No,No,No,3,11,0,64,Old,2345,Married,Graduation,682,649,0
54252,Lower-middle,1,1,25,178,4,26,8,4,44,5,4,1,5,6,No,No,No,No,No,No,3,11,0,64,Old,2556,Single,Graduation,220,176,0
53230,Lower-middle,0,1,86,176,72,98,136,21,229,4,5,2,12,5,No,No,No,No,No,No,3,11,0,64,Old,2854,Married,2nd Cycle,503,274,0
84117,Middle,0,0,60,611,76,749,59,45,26,1,7,10,6,2,No,No,Yes,No,No,No,3,11,0,64,Old,2208,Married,PhD,1540,1514,1
69245,Middle,0,1,8,428,30,214,80,30,61,2,6,5,10,3,No,No,No,No,No,No,3,11,0,64,Old,2315,Together,Master,782,721,0
82384,Middle,0,0,55,984,51,432,180,120,190,1,3,10,13,1,No,No,Yes,No,No,No,3,11,1,65,Old,2746,Together,Master,1767,1577,1
80317,Middle,0,0,64,536,11,387,149,91,57,1,3,4,10,1,No,No,No,No,No,No,3,11,0,65,Old,2472,Single,Graduation,1174,1117,0
50737,Lower-middle,0,1,61,78,0,11,0,0,10,1,2,0,4,6,No,Yes,No,No,No,No,3,11,0,65,Old,2573,Married,Graduation,89,79,1
55521,Lower-middle,1,2,11,416,0,26,0,0,4,9,6,3,6,7,No,Yes,No,No,No,No,3,11,1,65,Old,2409,Single,PhD,442,438,1
66465,Middle,0,1,1,1200,0,204,38,29,14,3,11,9,12,6,No,No,No,Yes,No,No,3,11,0,65,Old,2615,Married,PhD,1471,1457,1
57959,Lower-middle,0,1,71,430,16,322,43,24,33,5,4,7,11,3,No,No,No,No,No,No,3,11,0,65,Old,2582,Single,Graduation,835,802,0
75261,Middle,0,0,17,1239,17,413,23,34,17,1,5,6,5,2,No,Yes,Yes,No,No,No,3,11,1,65,Old,2591,Together,PhD,1726,1709,2
76005,Middle,0,0,72,983,20,389,240,50,40,1,3,5,13,6,No,No,No,Yes,No,No,3,11,0,65,Old,2651,Together,Graduation,1682,1642,1
79800,Middle,0,0,65,1060,21,530,32,0,224,1,5,11,5,3,Yes,No,Yes,Yes,No,No,3,11,1,65,Old,2803,Widow,Graduation,1643,1419,3
53863,Lower-middle,0,1,4,399,4,30,6,4,30,3,7,1,7,7,No,Yes,No,No,No,No,3,11,0,65,Old,2202,Together,Graduation,443,413,1
72906,Middle,0,0,79,400,32,519,71,75,54,1,3,4,9,1,No,No,No,No,No,No,3,11,0,65,Old,2444,Single,Graduation,1097,1043,0
72635,Middle,0,0,54,390,22,323,104,35,107,1,6,8,6,3,No,No,No,Yes,No,No,3,11,0,65,Old,2550,Married,2nd Cycle,874,767,1
49431,Lower-middle,0,1,9,219,3,100,26,0,17,2,7,1,5,8,No,No,No,No,No,No,3,11,0,65,Old,2854,Divorced,Graduation,348,331,0
38946,Lower-middle,0,1,84,116,6,82,6,6,41,2,3,1,6,5,No,No,No,No,No,No,3,11,0,65,Old,2407,Together,Graduation,216,175,0
80395,Middle,0,0,62,445,25,706,80,76,48,1,6,5,12,2,No,No,No,Yes,No,No,3,11,0,65,Old,2377,Married,Graduation,1332,1284,1
48726,Lower-middle,0,1,90,138,3,38,4,0,59,3,3,2,4,6,No,No,No,No,No,No,3,11,0,65,Old,2587,Married,Graduation,183,124,0
51124,Lower-middle,1,1,79,26,1,11,0,1,4,2,1,0,3,3,No,No,No,No,No,No,3,11,0,65,Old,2352,Single,Master,39,35,0
